School Code,Teacher,Date,Julian,Tree ID,Species Code,Total Leaves,Fallen Leaves,Tree Color
GRH,Van Valkenburg,2009-09-21,264,26,BX,12,2,3
GRH,Van Valkenburg,2009-09-21,264,27,BX,12,2,2
GRH,Van Valkenburg,2009-09-21,264,28,BC,12,12,4
GRH,Van Valkenburg,2009-09-21,264,29,GB,12,0,1
GRH,Van Valkenburg,2009-09-21,264,30,BC,12,12,2
GRH,Van Valkenburg,2009-09-21,264,31,AP,12,1,2
GRH,Van Valkenburg,2009-09-21,264,33,RM,12,0,1
GRH,Van Valkenburg,2009-09-28,271,3,BE,12,1,1
GRH,Van Valkenburg,2009-09-28,271,6,TA,12,1,1
GRH,Van Valkenburg,2009-09-28,271,7,GB,12,7,2
GRH,Van Valkenburg,2009-09-28,271,8,RO,12,0,1
GRH,Van Valkenburg,2009-09-28,271,11,LA,12,0,1
GRH,Van Valkenburg,2009-09-28,271,12,BC,12,11,4
GRH,Van Valkenburg,2009-09-28,271,15,BE,12,0,1
GRH,Van Valkenburg,2009-09-28,271,16,WB,12,0,2
GRH,Van Valkenburg,2009-09-28,271,19,YB,12,0,2
GRH,Van Valkenburg,2009-09-28,271,20,YB,12,0,1
GRH,Van Valkenburg,2009-09-28,271,21,RM,12,0,2
GRH,Van Valkenburg,2009-09-28,271,22,RM,12,0,1
GRH,Van Valkenburg,2009-09-28,271,23,WA,12,0,3
GRH,Van Valkenburg,2009-09-28,271,24,WA,12,3,3
GRH,Van Valkenburg,2009-09-28,271,25,WB,12,6,1
GRH,Van Valkenburg,2009-09-28,271,26,BX,12,3,3
GRH,Van Valkenburg,2009-09-28,271,27,BX,12,4,2
GRH,Van Valkenburg,2009-09-28,271,28,BC,12,12,4
GRH,Van Valkenburg,2009-09-28,271,29,GB,12,0,1
GRH,Van Valkenburg,2009-09-28,271,30,BC,12,12,2
GRH,Van Valkenburg,2009-09-28,271,31,AP,12,3,2
GRH,Van Valkenburg,2009-09-28,271,32,AP,12,4,3
GRH,Van Valkenburg,2009-09-28,271,33,RM,12,0,2
GRH,Van Valkenburg,2009-10-02,275,3,BE,12,1,1
GRH,Van Valkenburg,2009-10-02,275,6,TA,12,1,2
GRH,Van Valkenburg,2009-10-02,275,7,GB,12,8,4
GRH,Van Valkenburg,2009-10-02,275,8,RO,12,0,1
GRH,Van Valkenburg,2009-10-02,275,9,RO,12,0,1
GRH,Van Valkenburg,2009-10-02,275,11,LA,12,2,1
GRH,Van Valkenburg,2009-10-02,275,12,BC,12,12,4
GRH,Van Valkenburg,2009-10-02,275,14,LA,10,0,2
GRH,Van Valkenburg,2009-10-02,275,15,BE,12,0,1
GRH,Van Valkenburg,2009-10-02,275,16,WB,12,1,4
GRH,Van Valkenburg,2009-10-02,275,19,YB,12,2,2
GRH,Van Valkenburg,2009-10-02,275,20,YB,12,6,1
GRH,Van Valkenburg,2009-10-02,275,21,RM,12,0,2
GRH,Van Valkenburg,2009-10-02,275,22,RM,12,0,1
GRH,Van Valkenburg,2009-10-02,275,23,WA,12,2,4
GRH,Van Valkenburg,2009-10-02,275,24,WA,12,7,4
GRH,Van Valkenburg,2009-10-02,275,25,WB,12,7,1
GRH,Van Valkenburg,2009-10-02,275,26,BX,12,4,3
GRH,Van Valkenburg,2009-10-02,275,27,BX,12,5,3
GRH,Van Valkenburg,2009-10-02,275,28,BC,12,12,4
GRH,Van Valkenburg,2009-10-02,275,29,GB,12,1,3
GRH,Van Valkenburg,2009-10-02,275,30,BC,12,12,2
GRH,Van Valkenburg,2009-10-02,275,31,AP,12,3,2
GRH,Van Valkenburg,2009-10-02,275,32,AP,12,10,3
GRH,Van Valkenburg,2009-10-02,275,33,RM,12,0,2
GRH,Van Valkenburg,2009-10-05,278,3,BE,12,1,1
GRH,Van Valkenburg,2009-10-05,278,6,TA,12,3,2
GRH,Van Valkenburg,2009-10-05,278,7,GB,12,8,4
GRH,Van Valkenburg,2009-10-05,278,8,RO,12,0,1
GRH,Van Valkenburg,2009-10-05,278,9,RO,12,0,1
GRH,Van Valkenburg,2009-10-05,278,11,LA,12,4,1
GRH,Van Valkenburg,2009-10-05,278,12,BC,12,12,4
GRH,Van Valkenburg,2009-10-05,278,14,LA,10,0,2
GRH,Van Valkenburg,2009-10-05,278,15,BE,12,0,1
GRH,Van Valkenburg,2009-10-05,278,16,WB,12,2,4
GRH,Van Valkenburg,2009-10-05,278,19,YB,12,3,4
GRH,Van Valkenburg,2009-10-05,278,20,YB,12,12,3
GRH,Van Valkenburg,2009-10-05,278,21,RM,12,0,3
GRH,Van Valkenburg,2009-10-05,278,22,RM,12,0,2
GRH,Van Valkenburg,2009-10-05,278,23,WA,12,8,4
GRH,Van Valkenburg,2009-10-05,278,24,WA,12,12,4
GRH,Van Valkenburg,2009-10-05,278,25,WB,12,7,1
GRH,Van Valkenburg,2009-10-05,278,26,BX,12,4,3
GRH,Van Valkenburg,2009-10-05,278,27,BX,12,7,4
GRH,Van Valkenburg,2009-10-05,278,28,BC,12,12,4
GRH,Van Valkenburg,2009-10-05,278,29,GB,12,4,3
GRH,Van Valkenburg,2009-10-05,278,30,BC,12,12,2
GRH,Van Valkenburg,2009-10-05,278,31,AP,12,6,3
GRH,Van Valkenburg,2009-10-05,278,32,AP,12,10,4
GRH,Van Valkenburg,2009-10-05,278,33,RM,12,1,4
GRH,Van Valkenburg,2009-10-14,287,3,BE,12,1,1
GRH,Van Valkenburg,2009-10-14,287,6,TA,12,5,4
GRH,Van Valkenburg,2009-10-14,287,7,GB,12,10,4
GRH,Van Valkenburg,2009-10-14,287,8,RO,12,0,2
GRH,Van Valkenburg,2009-10-14,287,9,RO,12,0,2
GRH,Van Valkenburg,2009-10-14,287,11,LA,12,6,2
GRH,Van Valkenburg,2009-10-14,287,12,BC,12,12,4
GRH,Van Valkenburg,2009-10-14,287,14,LA,10,0,3
GRH,Van Valkenburg,2009-10-14,287,15,BE,12,0,1
GRH,Van Valkenburg,2009-10-14,287,16,WB,12,8,4
GRH,Van Valkenburg,2009-10-14,287,19,YB,12,5,4
GRH,Van Valkenburg,2009-10-14,287,20,YB,12,12,4
GRH,Van Valkenburg,2009-10-14,287,21,RM,12,0,4
GRH,Van Valkenburg,2009-10-14,287,22,RM,12,2,4
GRH,Van Valkenburg,2009-10-14,287,23,WA,12,12,4
GRH,Van Valkenburg,2009-10-14,287,24,WA,12,12,4
GRH,Van Valkenburg,2009-10-14,287,25,WB,12,8,3
GRH,Van Valkenburg,2009-10-14,287,26,BX,12,12,4
GRH,Van Valkenburg,2009-10-14,287,27,BX,12,12,4
GRH,Van Valkenburg,2009-10-14,287,28,BC,12,12,4
GRH,Van Valkenburg,2009-10-14,287,29,GB,12,7,4
GRH,Van Valkenburg,2009-10-14,287,30,BC,12,12,4
GRH,Van Valkenburg,2009-10-14,287,31,AP,12,8,4
GRH,Van Valkenburg,2009-10-14,287,32,AP,12,10,4
GRH,Van Valkenburg,2009-10-14,287,33,RM,12,4,4
GRH,Van Valkenburg,2009-10-20,293,3,BE,12,1,2
GRH,Van Valkenburg,2009-10-20,293,6,TA,12,6,4
GRH,Van Valkenburg,2009-10-20,293,7,GB,12,10,4
GRH,Van Valkenburg,2009-10-20,293,8,RO,12,0,4
GRH,Van Valkenburg,2009-10-20,293,9,RO,12,0,2
GRH,Van Valkenburg,2009-10-20,293,11,LA,12,7,2
GRH,Van Valkenburg,2009-10-20,293,12,BC,12,12,4
GRH,Van Valkenburg,2009-10-20,293,14,LA,10,4,3
GRH,Van Valkenburg,2009-10-20,293,15,BE,12,0,1
GRH,Van Valkenburg,2009-10-20,293,16,WB,12,12,4
GRH,Van Valkenburg,2009-10-20,293,19,YB,12,6,4
GRH,Van Valkenburg,2009-10-20,293,20,YB,12,12,4
GRH,Van Valkenburg,2009-10-20,293,21,RM,12,0,4
GRH,Van Valkenburg,2009-10-20,293,22,RM,12,9,4
GRH,Van Valkenburg,2009-10-20,293,23,WA,12,12,4
GRH,Van Valkenburg,2009-10-20,293,24,WA,12,12,4
GRH,Van Valkenburg,2009-10-20,293,25,WB,12,8,3
GRH,Van Valkenburg,2009-10-20,293,26,BX,12,12,4
GRH,Van Valkenburg,2009-10-20,293,27,BX,12,12,4
GRH,Van Valkenburg,2009-10-20,293,28,BC,12,12,4
GRH,Van Valkenburg,2009-10-20,293,29,GB,12,11,4
GRH,Van Valkenburg,2009-10-20,293,30,BC,12,12,4
GRH,Van Valkenburg,2009-10-20,293,31,AP,12,12,4
GRH,Van Valkenburg,2009-10-20,293,32,AP,12,12,4
GRH,Van Valkenburg,2009-10-20,293,33,RM,12,10,4
GRH,Van Valkenburg,2009-10-22,295,3,BE,12,3,4
GRH,Van Valkenburg,2009-10-22,295,6,TA,12,12,4
GRH,Van Valkenburg,2009-10-22,295,19,YB,12,11,4
GRH,Van Valkenburg,2009-10-22,295,27,BX,12,12,4
GRH,Van Valkenburg,2009-10-22,295,28,BC,12,12,4
GRH,Van Valkenburg,2009-10-22,295,30,BC,12,12,4
GRH,Van Valkenburg,2009-10-22,295,31,AP,12,12,4
GRH,Van Valkenburg,2009-10-22,295,32,AP,12,12,4
GRH,Van Valkenburg,2009-10-22,295,33,RM,12,12,4
GRH,Van Valkenburg,2009-10-27,300,3,BE,12,5,4
GRH,Van Valkenburg,2009-10-27,300,6,TA,12,12,4
GRH,Van Valkenburg,2009-10-27,300,7,GB,12,12,4
GRH,Van Valkenburg,2009-10-27,300,8,RO,12,7,4
GRH,Van Valkenburg,2009-10-27,300,9,RO,12,0,4
GRH,Van Valkenburg,2009-10-27,300,11,LA,12,9,3
GRH,Van Valkenburg,2009-10-27,300,12,BC,12,12,4
GRH,Van Valkenburg,2009-10-27,300,15,BE,12,0,4
GRH,Van Valkenburg,2009-10-27,300,16,WB,12,12,4
GRH,Van Valkenburg,2009-10-27,300,20,YB,12,12,4
GRH,Van Valkenburg,2009-10-27,300,21,RM,12,10,4
GRH,Van Valkenburg,2009-10-27,300,24,WA,12,12,4
GRH,Van Valkenburg,2009-10-27,300,25,WB,12,9,4
GRH,Van Valkenburg,2009-10-27,300,26,BX,12,12,4
GRH,Van Valkenburg,2009-10-27,300,27,BX,12,12,4
GRH,Van Valkenburg,2009-10-27,300,28,BC,12,12,4
GRH,Van Valkenburg,2009-10-27,300,29,GB,12,12,4
GRH,Van Valkenburg,2009-10-27,300,30,BC,12,12,4
GRH,Van Valkenburg,2009-10-27,300,31,AP,12,12,4
GRH,Van Valkenburg,2009-10-27,300,32,AP,12,12,4
GRH,Van Valkenburg,2009-10-27,300,33,RM,12,12,4
GRH,Van Valkenburg,2009-11-04,308,3,BE,12,12,4
GRH,Van Valkenburg,2009-11-04,308,6,TA,12,12,4
GRH,Van Valkenburg,2009-11-04,308,14,LA,10,10,4
GRH,Van Valkenburg,2009-11-04,308,19,YB,12,12,4
GRH,Van Valkenburg,2009-11-04,308,21,RM,12,12,4
GRH,Van Valkenburg,2009-11-04,308,22,RM,12,12,4
GRH,Van Valkenburg,2009-11-04,308,23,WA,12,12,4
GRH,Van Valkenburg,2009-11-04,308,24,WA,12,12,4
GRH,Van Valkenburg,2009-11-04,308,25,WB,12,12,4
GRH,Van Valkenburg,2009-11-04,308,26,BX,12,12,4
GRH,Van Valkenburg,2009-11-04,308,27,BX,12,12,4
GRH,Van Valkenburg,2009-11-04,308,28,BC,12,12,4
GRH,Van Valkenburg,2009-11-04,308,29,GB,12,12,4
GRH,Van Valkenburg,2009-11-04,308,30,BC,12,12,4
GRH,Van Valkenburg,2009-11-04,308,31,AP,12,12,4
GRH,Van Valkenburg,2009-11-04,308,32,AP,12,12,4
GRH,Van Valkenburg,2009-11-04,308,33,RM,12,12,4
GRH,Van Valkenburg,2009-11-05,309,7,GB,12,12,4
GRH,Van Valkenburg,2009-11-05,309,8,RO,12,12,4
GRH,Van Valkenburg,2009-11-05,309,9,RO,12,12,4
GRH,Van Valkenburg,2009-11-05,309,11,LA,12,12,4
GRH,Van Valkenburg,2009-11-05,309,12,BC,12,12,4
GRH,Van Valkenburg,2009-11-05,309,15,BE,12,12,4
GRH,Van Valkenburg,2009-11-05,309,16,WB,12,12,4
GRH,Van Valkenburg,2009-11-05,309,20,YB,12,12,4
GRH,Van Valkenburg,2010-09-10,253,3,BE,12,0,1
GRH,Van Valkenburg,2010-09-10,253,6,TA,12,0,1
GRH,Van Valkenburg,2010-09-10,253,7,GB,12,0,1
GRH,Van Valkenburg,2010-09-10,253,8,RO,12,0,1
GRH,Van Valkenburg,2010-09-10,253,9,RO,12,0,1
GRH,Van Valkenburg,2010-09-10,253,11,LA,12,0,1
GRH,Van Valkenburg,2010-09-10,253,12,BC,12,0,1
GRH,Van Valkenburg,2010-09-10,253,13,TA,12,0,1
GRH,Van Valkenburg,2010-09-10,253,19,YB,12,0,1
GRH,Van Valkenburg,2010-09-10,253,20,YB,12,0,1
GRH,Van Valkenburg,2010-09-10,253,21,RM,12,1,1
GRH,Van Valkenburg,2010-09-10,253,22,RM,12,0,1
GRH,Van Valkenburg,2010-09-10,253,23,WA,12,0,1
GRH,Van Valkenburg,2010-09-10,253,24,WA,12,0,1
GRH,Van Valkenburg,2010-09-10,253,33,RM,12,0,1
GRH,Van Valkenburg,2010-09-13,256,6,TA,12,0,1
GRH,Van Valkenburg,2010-09-13,256,7,GB,12,1,1
GRH,Van Valkenburg,2010-09-13,256,8,RO,12,0,1
GRH,Van Valkenburg,2010-09-13,256,9,RO,12,0,1
GRH,Van Valkenburg,2010-09-13,256,11,LA,12,0,1
GRH,Van Valkenburg,2010-09-13,256,12,BC,12,1,1
GRH,Van Valkenburg,2010-09-13,256,13,TA,12,0,1
GRH,Van Valkenburg,2010-09-13,256,19,YB,12,1,1
GRH,Van Valkenburg,2010-09-13,256,20,YB,12,0,1
GRH,Van Valkenburg,2010-09-13,256,21,RM,12,1,1
GRH,Van Valkenburg,2010-09-13,256,22,RM,12,0,1
GRH,Van Valkenburg,2010-09-13,256,23,WA,12,1,1
GRH,Van Valkenburg,2010-09-13,256,24,WA,12,0,1
GRH,Van Valkenburg,2010-09-13,256,25,PB,12,2,1
GRH,Van Valkenburg,2010-09-13,256,27,BX,12,2,1
GRH,Van Valkenburg,2010-09-13,256,33,RM,12,0,1
GRH,Van Valkenburg,2010-09-15,258,14,LA,12,0,1
GRH,Van Valkenburg,2010-09-15,258,15,BE,12,0,1
GRH,Van Valkenburg,2010-09-15,258,16,PB,12,1,2
GRH,Van Valkenburg,2010-09-15,258,31,AP,12,1,1
GRH,Van Valkenburg,2010-09-15,258,32,AP,12,5,1
GRH,Van Valkenburg,2010-09-15,258,34,BC,12,1,2
GRH,Van Valkenburg,2010-09-15,258,35,GB,12,0,1
GRH,Van Valkenburg,2010-09-21,264,3,BE,12,0,1
GRH,Van Valkenburg,2010-09-21,264,6,TA,12,0,1
GRH,Van Valkenburg,2010-09-21,264,7,GB,12,1,1
GRH,Van Valkenburg,2010-09-21,264,8,RO,12,0,1
GRH,Van Valkenburg,2010-09-21,264,9,RO,12,0,1
GRH,Van Valkenburg,2010-09-21,264,11,LA,12,0,1
GRH,Van Valkenburg,2010-09-21,264,12,BC,12,1,1
GRH,Van Valkenburg,2010-09-21,264,13,TA,12,0,1
GRH,Van Valkenburg,2010-09-21,264,14,LA,12,0,1
GRH,Van Valkenburg,2010-09-21,264,15,BE,12,0,1
GRH,Van Valkenburg,2010-09-21,264,16,PB,12,2,2
GRH,Van Valkenburg,2010-09-21,264,19,YB,12,1,1
GRH,Van Valkenburg,2010-09-21,264,20,YB,12,0,1
GRH,Van Valkenburg,2010-09-21,264,21,RM,12,1,1
GRH,Van Valkenburg,2010-09-21,264,22,RM,12,1,1
GRH,Van Valkenburg,2010-09-21,264,23,WA,12,1,2
GRH,Van Valkenburg,2010-09-21,264,24,WA,12,0,1
GRH,Van Valkenburg,2010-09-21,264,25,PB,12,4,1
GRH,Van Valkenburg,2010-09-21,264,31,AP,12,1,1
GRH,Van Valkenburg,2010-09-21,264,32,AP,12,7,3
GRH,Van Valkenburg,2010-09-21,264,33,RM,12,0,1
GRH,Van Valkenburg,2010-09-21,264,34,BC,12,5,2
GRH,Van Valkenburg,2010-09-21,264,35,GB,12,0,1
GRH,Van Valkenburg,2010-09-27,270,6,TA,12,0,1
GRH,Van Valkenburg,2010-09-28,271,3,BE,12,0,1
GRH,Van Valkenburg,2010-09-28,271,8,RO,12,0,1
GRH,Van Valkenburg,2010-09-28,271,9,RO,12,0,1
GRH,Van Valkenburg,2010-09-28,271,11,LA,12,0,1
GRH,Van Valkenburg,2010-09-28,271,12,BC,12,2,2
GRH,Van Valkenburg,2010-09-28,271,13,TA,12,0,1
GRH,Van Valkenburg,2010-09-28,271,14,LA,12,0,1
GRH,Van Valkenburg,2010-09-28,271,15,BE,12,0,1
GRH,Van Valkenburg,2010-09-28,271,16,PB,12,5,2
GRH,Van Valkenburg,2010-09-28,271,19,YB,12,5,2
GRH,Van Valkenburg,2010-09-28,271,20,YB,12,0,1
GRH,Van Valkenburg,2010-09-28,271,21,RM,12,4,1
GRH,Van Valkenburg,2010-09-28,271,22,RM,12,1,1
GRH,Van Valkenburg,2010-09-28,271,23,WA,12,9,4
GRH,Van Valkenburg,2010-09-28,271,24,WA,12,6,2
GRH,Van Valkenburg,2010-09-28,271,31,AP,12,1,2
GRH,Van Valkenburg,2010-09-28,271,32,AP,12,10,3
GRH,Van Valkenburg,2010-09-28,271,34,BC,12,6,2
GRH,Van Valkenburg,2010-09-28,271,35,GB,12,0,1
GRH,Van Valkenburg,2010-09-29,272,7,GB,12,1,1
GRH,Van Valkenburg,2010-09-29,272,25,PB,12,7,1
GRH,Van Valkenburg,2010-09-29,272,27,BX,12,2,3
GRH,Van Valkenburg,2010-09-29,272,33,RM,12,0,1
GRH,Van Valkenburg,2010-10-01,274,15,BE,12,0,1
GRH,Van Valkenburg,2010-10-01,274,16,PB,12,9,3
GRH,Van Valkenburg,2010-10-01,274,31,AP,12,3,2
GRH,Van Valkenburg,2010-10-05,278,7,GB,12,1,1
GRH,Van Valkenburg,2010-10-05,278,14,LA,12,3,1
GRH,Van Valkenburg,2010-10-05,278,27,BX,12,3,3
GRH,Van Valkenburg,2010-10-05,278,32,AP,12,12,4
GRH,Van Valkenburg,2010-10-05,278,34,BC,12,10,2
GRH,Van Valkenburg,2010-10-05,278,35,GB,12,0,1
GRH,Van Valkenburg,2010-10-07,280,3,BE,12,0,1
GRH,Van Valkenburg,2010-10-07,280,6,TA,12,0,1
GRH,Van Valkenburg,2010-10-07,280,8,RO,12,0,1
GRH,Van Valkenburg,2010-10-07,280,9,RO,12,0,1
GRH,Van Valkenburg,2010-10-07,280,11,LA,12,0,1
GRH,Van Valkenburg,2010-10-07,280,12,BC,12,3,2
GRH,Van Valkenburg,2010-10-07,280,13,TA,12,0,1
GRH,Van Valkenburg,2010-10-07,280,19,YB,12,12,2
GRH,Van Valkenburg,2010-10-07,280,20,YB,12,4,3
GRH,Van Valkenburg,2010-10-07,280,21,RM,12,4,2
GRH,Van Valkenburg,2010-10-07,280,22,RM,12,1,1
GRH,Van Valkenburg,2010-10-07,280,23,WA,12,12,4
GRH,Van Valkenburg,2010-10-07,280,24,WA,12,8,3
GRH,Van Valkenburg,2010-10-12,285,3,BE,12,0,1
GRH,Van Valkenburg,2010-10-12,285,6,TA,12,0,1
GRH,Van Valkenburg,2010-10-12,285,7,GB,12,7,1
GRH,Van Valkenburg,2010-10-12,285,8,RO,12,1,1
GRH,Van Valkenburg,2010-10-12,285,9,RO,12,0,1
GRH,Van Valkenburg,2010-10-12,285,11,LA,12,0,1
GRH,Van Valkenburg,2010-10-12,285,12,BC,12,3,3
GRH,Van Valkenburg,2010-10-12,285,13,TA,12,0,1
GRH,Van Valkenburg,2010-10-12,285,14,LA,12,3,2
GRH,Van Valkenburg,2010-10-12,285,15,BE,12,0,1
GRH,Van Valkenburg,2010-10-12,285,16,PB,12,10,4
GRH,Van Valkenburg,2010-10-12,285,19,YB,12,12,3
GRH,Van Valkenburg,2010-10-12,285,20,YB,12,11,4
GRH,Van Valkenburg,2010-10-12,285,21,RM,12,6,4
GRH,Van Valkenburg,2010-10-12,285,22,RM,12,2,2
GRH,Van Valkenburg,2010-10-12,285,23,WA,12,12,4
GRH,Van Valkenburg,2010-10-12,285,24,WA,12,12,4
GRH,Van Valkenburg,2010-10-12,285,25,PB,12,12,2
GRH,Van Valkenburg,2010-10-12,285,27,BX,12,6,3
GRH,Van Valkenburg,2010-10-12,285,31,AP,12,6,4
GRH,Van Valkenburg,2010-10-12,285,32,AP,12,12,4
GRH,Van Valkenburg,2010-10-12,285,33,RM,12,0,4
GRH,Van Valkenburg,2010-10-12,285,34,BC,12,12,4
GRH,Van Valkenburg,2010-10-12,285,35,GB,12,1,1
GRH,Van Valkenburg,2010-10-18,291,6,TA,12,0,2
GRH,Van Valkenburg,2010-10-18,291,8,RO,12,3,1
GRH,Van Valkenburg,2010-10-18,291,9,RO,12,0,3
GRH,Van Valkenburg,2010-10-18,291,11,LA,12,1,1
GRH,Van Valkenburg,2010-10-18,291,12,BC,12,7,4
GRH,Van Valkenburg,2010-10-18,291,13,TA,12,0,2
GRH,Van Valkenburg,2010-10-18,291,20,YB,12,12,4
GRH,Van Valkenburg,2010-10-18,291,21,RM,12,9,4
GRH,Van Valkenburg,2010-10-18,291,22,RM,12,2,4
GRH,Van Valkenburg,2010-10-18,291,23,WA,12,12,4
GRH,Van Valkenburg,2010-10-18,291,24,WA,12,12,4
GRH,Van Valkenburg,2010-10-18,291,25,PB,12,12,2
GRH,Van Valkenburg,2010-10-18,291,27,BX,12,8,3
GRH,Van Valkenburg,2010-10-18,291,33,RM,12,5,4
GRH,Van Valkenburg,2010-10-19,292,14,LA,12,3,2
GRH,Van Valkenburg,2010-10-19,292,31,AP,12,8,4
GRH,Van Valkenburg,2010-10-19,292,35,GB,12,2,1
GRH,Van Valkenburg,2010-10-26,299,3,BE,12,4,3
GRH,Van Valkenburg,2010-10-26,299,6,TA,12,0,2
GRH,Van Valkenburg,2010-10-26,299,8,RO,12,5,4
GRH,Van Valkenburg,2010-10-26,299,9,RO,12,3,4
GRH,Van Valkenburg,2010-10-26,299,11,LA,12,2,3
GRH,Van Valkenburg,2010-10-26,299,12,BC,12,11,4
GRH,Van Valkenburg,2010-10-26,299,13,TA,12,6,4
GRH,Van Valkenburg,2010-10-26,299,19,YB,12,12,4
GRH,Van Valkenburg,2010-10-26,299,20,YB,12,12,4
GRH,Van Valkenburg,2010-10-26,299,21,RM,12,12,4
GRH,Van Valkenburg,2010-10-26,299,22,RM,12,4,4
GRH,Van Valkenburg,2010-10-26,299,23,WA,12,12,4
GRH,Van Valkenburg,2010-10-26,299,24,WA,12,12,4
GRH,Van Valkenburg,2010-10-26,299,25,PB,12,12,4
GRH,Van Valkenburg,2010-10-26,299,27,BX,12,9,4
GRH,Van Valkenburg,2010-10-26,299,33,RM,12,12,4
GRH,Van Valkenburg,2010-10-29,302,14,LA,12,4,3
GRH,Van Valkenburg,2010-10-29,302,15,BE,12,1,4
GRH,Van Valkenburg,2010-10-29,302,16,PB,12,12,4
GRH,Van Valkenburg,2010-10-29,302,31,AP,12,12,4
GRH,Van Valkenburg,2010-10-29,302,32,AP,12,12,4
GRH,Van Valkenburg,2010-10-29,302,34,BC,12,12,4
GRH,Van Valkenburg,2010-10-29,302,35,GB,12,4,4
GRH,Van Valkenburg,2010-11-01,305,3,BE,12,4,4
GRH,Van Valkenburg,2010-11-01,305,6,TA,12,12,3
GRH,Van Valkenburg,2010-11-01,305,7,GB,12,12,4
GRH,Van Valkenburg,2010-11-01,305,8,RO,12,12,4
GRH,Van Valkenburg,2010-11-01,305,9,RO,12,11,4
GRH,Van Valkenburg,2010-11-01,305,11,LA,12,6,4
GRH,Van Valkenburg,2010-11-01,305,12,BC,12,12,4
GRH,Van Valkenburg,2010-11-01,305,13,TA,12,12,4
GRH,Van Valkenburg,2010-11-01,305,19,YB,12,12,4
GRH,Van Valkenburg,2010-11-01,305,20,YB,12,12,4
GRH,Van Valkenburg,2010-11-01,305,21,RM,12,12,4
GRH,Van Valkenburg,2010-11-01,305,22,RM,12,12,4
GRH,Van Valkenburg,2010-11-01,305,23,WA,12,12,4
GRH,Van Valkenburg,2010-11-01,305,24,WA,12,12,4
GRH,Van Valkenburg,2010-11-01,305,25,PB,12,12,4
GRH,Van Valkenburg,2010-11-01,305,27,BX,12,12,4
GRH,Van Valkenburg,2010-11-03,307,14,LA,12,12,4
GRH,Van Valkenburg,2010-11-03,307,15,BE,12,2,4
GRH,Van Valkenburg,2010-11-03,307,16,PB,12,12,4
GRH,Van Valkenburg,2010-11-03,307,31,AP,12,12,4
GRH,Van Valkenburg,2010-11-03,307,32,AP,12,12,4
GRH,Van Valkenburg,2010-11-03,307,33,RM,12,12,4
GRH,Van Valkenburg,2010-11-03,307,34,BC,12,12,4
GRH,Van Valkenburg,2010-11-03,307,35,GB,12,8,4
GRH,Van Valkenburg,2011-09-09,252,25,WB,12,0,1
GRH,Van Valkenburg,2011-09-14,257,31,AP,12,0,1
GRH,Van Valkenburg,2011-09-14,257,32,AP,12,0,1
GRH,Van Valkenburg,2011-09-14,257,36,YB,12,0,1
GRH,Van Valkenburg,2011-09-14,257,37,YB,12,0,1
GRH,Van Valkenburg,2011-09-14,257,38,WA,12,0,1
GRH,Van Valkenburg,2011-09-14,257,39,WA,12,0,1
GRH,Van Valkenburg,2011-09-14,257,40,BC,12,0,1
GRH,Van Valkenburg,2011-09-14,257,41,BC,6,0,1
GRH,Van Valkenburg,2011-09-16,259,3,BE,12,0,1
GRH,Van Valkenburg,2011-09-16,259,6,TA,12,0,1
GRH,Van Valkenburg,2011-09-16,259,7,GB,12,1,1
GRH,Van Valkenburg,2011-09-16,259,8,RO,12,0,1
GRH,Van Valkenburg,2011-09-16,259,9,RO,12,0,1
GRH,Van Valkenburg,2011-09-16,259,11,LA,12,0,1
GRH,Van Valkenburg,2011-09-16,259,13,TA,12,0,1
GRH,Van Valkenburg,2011-09-16,259,14,LA,12,0,1
GRH,Van Valkenburg,2011-09-16,259,15,BE,12,0,1
GRH,Van Valkenburg,2011-09-16,259,16,WB,12,0,1
GRH,Van Valkenburg,2011-09-16,259,27,BX,12,0,1
GRH,Van Valkenburg,2011-09-16,259,33,RM,12,0,1
GRH,Van Valkenburg,2011-09-16,259,35,GB,12,0,1
GRH,Van Valkenburg,2011-09-16,259,42,RM,12,0,1
GRH,Van Valkenburg,2011-09-16,259,43,BX,12,0,1
GRH,Van Valkenburg,2011-09-26,269,3,BE,12,0,1
GRH,Van Valkenburg,2011-09-26,269,6,TA,12,7,1
GRH,Van Valkenburg,2011-09-26,269,7,GB,12,1,1
GRH,Van Valkenburg,2011-09-26,269,8,RO,12,0,1
GRH,Van Valkenburg,2011-09-26,269,9,RO,12,0,1
GRH,Van Valkenburg,2011-09-26,269,11,LA,12,0,1
GRH,Van Valkenburg,2011-09-26,269,13,TA,12,0,1
GRH,Van Valkenburg,2011-09-26,269,14,LA,12,1,1
GRH,Van Valkenburg,2011-09-26,269,15,BE,12,0,1
GRH,Van Valkenburg,2011-09-26,269,16,WB,12,0,2
GRH,Van Valkenburg,2011-09-26,269,25,WB,12,0,1
GRH,Van Valkenburg,2011-09-26,269,27,BX,12,3,3
GRH,Van Valkenburg,2011-09-26,269,31,AP,12,0,1
GRH,Van Valkenburg,2011-09-26,269,32,AP,12,5,1
GRH,Van Valkenburg,2011-09-26,269,33,RM,12,0,2
GRH,Van Valkenburg,2011-09-26,269,35,GB,12,0,2
GRH,Van Valkenburg,2011-09-26,269,36,YB,12,0,1
GRH,Van Valkenburg,2011-09-26,269,37,YB,12,0,2
